t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.9,-4.9543,4.4307,1.2144,0.021758,0.041074,-0.4726,0.88005,0.18454,-0.27845,0.058404,-0.0032419,0.12886,-0.00011685,0.51801,-0.77229,0.16415,0,0,0,0.077618,0.0776,0.077602,0.077616,0.75535,-1.081,0.24,-0.28785,0.6071,-0.090899
0.91,-4.9525,4.4279,1.215,0.022051,0.041646,-0.47252,0.88006,0.18976,-0.28623,0.060057,-0.0033161,0.12809,-0.00012144,0.52555,-0.78307,0.16655,0,0,0,0.077646,0.077627,0.077629,0.077644,0.75239,-1.0748,0.23906,-0.30469,0.63407,-0.096347
0.92,-4.9505,4.425,1.2156,0.022341,0.042214,-0.47244,0.88007,0.19505,-0.29411,0.061734,-0.0033911,0.1273,-0.00012614,0.53306,-0.79378,0.16894,0,0,0,0.077674,0.077655,0.077657,0.077672,0.74926,-1.0683,0.23807,-0.32129,0.66065,-0.10172
0.93,-4.9486,4.422,1.2163,0.022629,0.042779,-0.47236,0.88008,0.20042,-0.3021,0.063436,-0.0034671,0.12648,-0.00013097,0.54054,-0.80443,0.17131,0,0,0,0.077703,0.077683,0.077685,0.077701,0.74597,-1.0616,0.23703,-0.33764,0.68684,-0.10702
0.94,-4.9465,4.4189,1.2169,0.022914,0.04334,-0.47228,0.88009,0.20586,-0.3102,0.065161,-0.0035439,0.12564,-0.00013591,0.54798,-0.81501,0.17368,0,0,0,0.077731,0.077711,0.077712,0.077729,0.74251,-1.0546,0.23593,-0.35376,0.71264,-0.11225
0.95,-4.9444,4.4158,1.2176,0.023197,0.043898,-0.47219,0.8801,0.21138,-0.3184,0.066909,-0.0036216,0.12476,-0.00014097,0.55539,-0.82552,0.17603,0,0,0,0.077759,0.077738,0.07774,0.077757,0.73889,-1.0473,0.23479,-0.36963,0.73805,-0.1174
0.96,-4.9423,4.4125,1.2183,0.023478,0.044452,-0.47211,0.88011,0.21697,-0.32671,0.068681,-0.0037001,0.12386,-0.00014616,0.56276,-0.83596,0.17837,0,0,0,0.077788,0.077766,0.077768,0.077785,0.73512,-1.0398,0.23359,-0.38527,0.76307,-0.12248
0.97,-4.9401,4.4092,1.2189,0.023756,0.045002,-0.47203,0.88011,0.22263,-0.33512,0.070477,-0.0037796,0.12293,-0.00015147,0.57009,-0.84632,0.1807,0,0,0,0.077816,0.077793,0.077795,0.077813,0.73119,-1.0321,0.23234,-0.40067,0.78772,-0.12749
0.98,-4.9378,4.4058,1.2197,0.024032,0.045548,-0.47194,0.88012,0.22837,-0.34364,0.072295,-0.0038599,0.12197,-0.0001569,0.57738,-0.8566,0.18302,0,0,0,0.077844,0.077821,0.077823,0.077842,0.7271,-1.0241,0.23104,-0.41584,0.81198,-0.13242
0.99,-4.9355,4.4024,1.2204,0.024305,0.046089,-0.47186,0.88013,0.23418,-0.35225,0.074137,-0.0039411,0.12098,-0.00016246,0.58463,-0.8668,0.18532,0,0,0,0.077872,0.077849,0.07785,0.07787,0.72287,-1.0158,0.22969,-0.43077,0.83586,-0.13728
1,-4.9332,4.3988,1.2211,0.024576,0.046627,-0.47177,0.88014,0.24006,-0.36097,0.076002,-0.0040231,0.11997,-0.00016814,0.59184,-0.87691,0.18761,0,0,0,0.0779,0.077876,0.077878,0.077898,0.71849,-1.0073,0.22829,-0.44546,0.85937,-0.14207
1.01,-4.9307,4.3951,1.2219,0.024843,0.04716,-0.47169,0.88015,0.24602,-0.36979,0.077889,-0.0041061,0.11894,-0.00017396,0.599,-0.88695,0.18989,0,0,0,0.077928,0.077903,0.077905,0.077926,0.71396,-0.99863,0.22685,-0.45992,0.8825,-0.14679
1.02,-4.9282,4.3914,1.2227,0.025108,0.047689,-0.4716,0.88016,0.25204,-0.37871,0.079799,-0.0041899,0.11788,-0.00017989,0.60612,-0.89689,0.19215,0,0,0,0.077956,0.077931,0.077933,0.077953,0.70929,-0.98969,0.22536,-0.47415,0.90526,-0.15144
1.03,-4.9257,4.3876,1.2235,0.02537,0.048214,-0.47151,0.88017,0.25814,-0.38773,0.081732,-0.0042747,0.1168,-0.00018596,0.61319,-0.90674,0.19439,0,0,0,0.077984,0.077958,0.07796,0.077981,0.70448,-0.98053,0.22382,-0.48815,0.92764,-0.15602
1.04,-4.9231,4.3836,1.2243,0.025629,0.048733,-0.47143,0.88019,0.26431,-0.39685,0.083687,-0.0043603,0.11569,-0.00019216,0.62021,-0.9165,0.19662,0,0,0,0.078011,0.077985,0.077987,0.078009,0.69953,-0.97114,0.22224,-0.50193,0.94965,-0.16053
1.05,-4.9204,4.3796,1.2252,0.025885,0.049248,-0.47134,0.8802,0.27054,-0.40606,0.085664,-0.0044468,0.11456,-0.00019849,0.62718,-0.92616,0.19884,0,0,0,0.078039,0.078012,0.078014,0.078036,0.69444,-0.96154,0.22061,-0.51547,0.9713,-0.16497
1.06,-4.9177,4.3755,1.2261,0.026138,0.049758,-0.47125,0.88021,0.27685,-0.41537,0.087664,-0.0045341,0.11341,-0.00020495,0.63409,-0.93573,0.20104,0,0,0,0.078066,0.078039,0.078041,0.078064,0.68922,-0.95172,0.21894,-0.52878,0.99258,-0.16934
1.07,-4.9149,4.3713,1.2269,0.026388,0.050264,-0.47116,0.88022,0.28322,-0.42477,0.089685,-0.0046224,0.11224,-0.00021154,0.64096,-0.94519,0.20322,0,0,0,0.078093,0.078066,0.078068,0.078091,0.68387,-0.94169,0.21722,-0.54187,1.0135,-0.17364
1.08,-4.912,4.367,1.2278,0.026634,0.050764,-0.47107,0.88023,0.28967,-0.43427,0.091728,-0.0047116,0.11104,-0.00021827,0.64777,-0.95456,0.20538,0,0,0,0.07812,0.078092,0.078094,0.078118,0.67838,-0.93145,0.21546,-0.55474,1.034,-0.17787
1.09,-4.9091,4.3626,1.2288,0.026878,0.051259,-0.47098,0.88024,0.29618,-0.44386,0.093793,-0.0048016,0.10982,-0.00022513,0.65453,-0.96382,0.20753,0,0,0,0.078147,0.078119,0.078121,0.078145,0.67277,-0.92101,0.21366,-0.56738,1.0542,-0.18203
1.1,-4.9061,4.3581,1.2297,0.027118,0.051749,-0.47089,0.88025,0.30276,-0.45355,0.095879,-0.0048926,0.10858,-0.00023212,0.66123,-0.97298,0.20965,0,0,0,0.078174,0.078145,0.078147,0.078172,0.66704,-0.91036,0.21182,-0.5798,1.0741,-0.18612
1.11,-4.903,4.3536,1.2307,0.027355,0.052233,-0.4708,0.88027,0.3094,-0.46332,0.097986,-0.0049844,0.10733,-0.00023925,0.66787,-0.98203,0.21176,0,0,0,0.078201,0.078171,0.078173,0.078198,0.66118,-0.89953,0.20994,-0.59199,1.0935,-0.19015
1.12,-4.8999,4.3489,1.2317,0.027588,0.052712,-0.47071,0.88028,0.31612,-0.47319,0.10011,-0.0050772,0.10605,-0.00024652,0.67445,-0.99097,0.21385,0,0,0,0.078227,0.078197,0.078199,0.078225,0.6552,-0.88849,0.20802,-0.60397,1.1126,-0.19411
1.13,-4.8967,4.3441,1.2327,0.027818,0.053186,-0.47062,0.88029,0.32289,-0.48314,0.10226,-0.0051708,0.10475,-0.00025392,0.68097,-0.9998,0.21592,0,0,0,0.078254,0.078223,0.078225,0.078251,0.6491,-0.87727,0.20606,-0.61572,1.1314,-0.198
1.14,-4.8934,4.3392,1.2337,0.028045,0.053654,-0.47053,0.88031,0.32973,-0.49318,0.10443,-0.0052654,0.10344,-0.00026147,0.68743,-1.0085,0.21797,0,0,0,0.07828,0.078249,0.078251,0.078277,0.64289,-0.86587,0.20406,-0.62726,1.1498,-0.20182
1.15,-4.8901,4.3342,1.2348,0.028268,0.054116,-0.47043,0.88032,0.33664,-0.50331,0.10662,-0.0053608,0.1021,-0.00026914,0.69383,-1.0171,0.22,0,0,0,0.078306,0.078274,0.078276,0.078303,0.63656,-0.85428,0.20202,-0.63858,1.1679,-0.20558
1.16,-4.8867,4.3292,1.2359,0.028487,0.054573,-0.47034,0.88034,0.34361,-0.51353,0.10883,-0.0054572,0.10075,-0.00027696,0.70016,-1.0256,0.22201,0,0,0,0.078331,0.0783,0.078302,0.078329,0.63011,-0.84251,0.19995,-0.64969,1.1856,-0.20927
1.17,-4.8832,4.324,1.237,0.028703,0.055024,-0.47025,0.88035,0.35064,-0.52382,0.11106,-0.0055544,0.099378,-0.00028492,0.70643,-1.034,0.224,0,0,0,0.078357,0.078325,0.078327,0.078354,0.62356,-0.83057,0.19784,-0.66058,1.2029,-0.2129
1.18,-4.8797,4.3187,1.2381,0.028915,0.055469,-0.47015,0.88037,0.35774,-0.53421,0.11331,-0.0056526,0.09799,-0.00029301,0.71263,-1.0422,0.22597,0,0,0,0.078382,0.07835,0.078352,0.078379,0.6169,-0.81845,0.19569,-0.67126,1.2199,-0.21646
1.19,-4.8761,4.3133,1.2392,0.029124,0.055908,-0.47006,0.88038,0.3649,-0.54467,0.11558,-0.0057516,0.096586,-0.00030125,0.71877,-1.0503,0.22792,0,0,0,0.078407,0.078374,0.078376,0.078404,0.61014,-0.80617,0.19351,-0.68172,1.2366,-0.21995
1.2,-4.8724,4.3078,1.2404,0.029329,0.056341,-0.46996,0.8804,0.37211,-0.55521,0.11787,-0.0058516,0.095166,-0.00030963,0.72484,-1.0583,0.22984,0,0,0,0.078432,0.078399,0.078401,0.078429,0.60327,-0.79372,0.19129,-0.69198,1.2529,-0.22338
1.21,-4.8686,4.3022,1.2416,0.02953,0.056768,-0.46987,0.88041,0.37939,-0.56583,0.12018,-0.0059525,0.093729,-0.00031815,0.73083,-1.0662,0.23174,0,0,0,0.078456,0.078423,0.078425,0.078454,0.5963,-0.78111,0.18904,-0.70202,1.2689,-0.22674
1.22,-4.8648,4.2965,1.2428,0.029727,0.057189,-0.46977,0.88043,0.38673,-0.57654,0.12251,-0.0060543,0.092278,-0.00032681,0.73676,-1.074,0.23362,0,0,0,0.078481,0.078447,0.078449,0.078478,0.58923,-0.76835,0.18676,-0.71185,1.2846,-0.23004
1.23,-4.8609,4.2906,1.244,0.02992,0.057603,-0.46968,0.88045,0.39413,-0.58731,0.12485,-0.0061571,0.090811,-0.00033561,0.74262,-1.0816,0.23548,0,0,0,0.078505,0.078471,0.078473,0.078502,0.58206,-0.75542,0.18444,-0.72148,1.2999,-0.23328
1.24,-4.8569,4.2847,1.2453,0.03011,0.058011,-0.46958,0.88047,0.40158,-0.59817,0.12721,-0.0062607,0.089329,-0.00034456,0.7484,-1.0891,0.23731,0,0,0,0.078529,0.078494,0.078496,0.078526,0.5748,-0.74235,0.18209,-0.7309,1.3149,-0.23645
1.25,-4.8529,4.2787,1.2466,0.030296,0.058413,-0.46948,0.88049,0.4091,-0.60909,0.1296,-0.0063653,0.087833,-0.00035364,0.75411,-1.0964,0.23912,0,0,0,0.078552,0.078517,0.078519,0.078549,0.56745,-0.72913,0.17971,-0.74011,1.3295,-0.23956
1.26,-4.8487,4.2725,1.2479,0.030477,0.058809,-0.46938,0.88051,0.41666,-0.62009,0.132,-0.0064707,0.086323,-0.00036287,0.75975,-1.1036,0.2409,0,0,0,0.078575,0.07854,0.078542,0.078572,0.56,-0.71576,0.1773,-0.74912,1.3438,-0.24261
1.27,-4.8445,4.2663,1.2492,0.030655,0.059198,-0.46929,0.88053,0.42429,-0.63117,0.13441,-0.0065772,0.084799,-0.00037225,0.76531,-1.1107,0.24267,0,0,0,0.078598,0.078563,0.078565,0.078595,0.55246,-0.70225,0.17486,-0.75793,1.3578,-0.24559
1.28,-4.8402,4.2599,1.2506,0.030828,0.059581,-0.46919,0.88055,0.43197,-0.64231,0.13685,-0.0066845,0.083262,-0.00038177,0.7708,-1.1177,0.2444,0,0,0,0.078621,0.078585,0.078587,0.078618,0.54484,-0.6886,0.17239,-0.76653,1.3715,-0.24851
1.29,-4.8359,4.2534,1.252,0.030998,0.059957,-0.46909,0.88057,0.43971,-0.65352,0.1393,-0.0067927,0.081713,-0.00039143,0.77621,-1.1245,0.24611,0,0,0,0.078643,0.078607,0.078609,0.07864,0.53713,-0.67482,0.16989,-0.77493,1.3848,-0.25137
1.3,-4.8314,4.2468,1.2534,0.031163,0.060326,-0.46899,0.88059,0.44749,-0.6648,0.14177,-0.0069019,0.080151,-0.00040123,0.78154,-1.1312,0.2478,0,0,0,0.078665,0.078629,0.078631,0.078662,0.52934,-0.66091,0.16736,-0.78313,1.3978,-0.25417
1.31,-4.8269,4.2401,1.2548,0.031325,0.060689,-0.46889,0.88061,0.45534,-0.67614,0.14426,-0.0070121,0.078576,-0.00041118,0.7868,-1.1377,0.24946,0,0,0,0.078687,0.07865,0.078653,0.078684,0.52147,-0.64687,0.16481,-0.79113,1.4105,-0.25691
1.32,-4.8223,4.2333,1.2562,0.031482,0.061045,-0.46879,0.88064,0.46323,-0.68755,0.14676,-0.0071231,0.076991,-0.00042128,0.79197,-1.1441,0.2511,0,0,0,0.078708,0.078671,0.078674,0.078705,0.51352,-0.6327,0.16222,-0.79894,1.4229,-0.25958
1.33,-4.8177,4.2264,1.2577,0.031635,0.061394,-0.46869,0.88066,0.47118,-0.69902,0.14928,-0.0072351,0.075393,-0.00043151,0.79707,-1.1504,0.2527,0,0,0,0.078729,0.078692,0.078694,0.078726,0.50549,-0.61841,0.15962,-0.80655,1.4349,-0.2622
1.34,-4.8129,4.2193,1.2592,0.031784,0.061737,-0.46859,0.88068,0.47917,-0.71056,0.15182,-0.007348,0.073785,-0.0004419,0.80208,-1.1565,0.25429,0,0,0,0.07875,0.078713,0.078715,0.078747,0.49739,-0.604,0.15698,-0.81396,1.4467,-0.26475
1.35,-4.8081,4.2122,1.2608,0.031928,0.062072,-0.46849,0.88071,0.48722,-0.72215,0.15437,-0.0074619,0.072166,-0.00045243,0.80701,-1.1625,0.25584,0,0,0,0.07877,0.078733,0.078735,0.078767,0.48922,-0.58948,0.15432,-0.82118,1.4581,-0.26725
1.36,-4.8032,4.2049,1.2623,0.032068,0.062401,-0.46838,0.88073,0.49531,-0.73381,0.15693,-0.0075767,0.070536,-0.0004631,0.81186,-1.1683,0.25737,0,0,0,0.07879,0.078753,0.078755,0.078787,0.48097,-0.57484,0.15164,-0.8282,1.4692,-0.26968
1.37,-4.7982,4.1975,1.2639,0.032204,0.062722,-0.46828,0.88076,0.50345,-0.74552,0.15951,-0.0076925,0.068897,-0.00047392,0.81663,-1.174,0.25888,0,0,0,0.07881,0.078772,0.078774,0.078807,0.47265,-0.56009,0.14893,-0.83503,1.48,-0.27206
1.38,-4.7931,4.19,1.2655,0.032336,0.063037,-0.46818,0.88079,0.51164,-0.75729,0.16211,-0.0078092,0.067248,-0.00048488,0.82132,-1.1795,0.26035,0,0,0,0.078829,0.078791,0.078793,0.078826,0.46427,-0.54524,0.1462,-0.84168,1.4905,-0.27437
1.39,-4.7879,4.1824,1.2671,0.032463,0.063345,-0.46808,0.88082,0.51988,-0.76911,0.16472,-0.0079268,0.06559,-0.00049598,0.82592,-1.1849,0.2618,0,0,0,0.078848,0.07881,0.078812,0.078845,0.45582,-0.53029,0.14344,-0.84813,1.5006,-0.27663
1.4,-4.7827,4.1746,1.2688,0.032586,0.063645,-0.46797,0.88085,0.52816,-0.78098,0.16735,-0.0080454,0.063922,-0.00050723,0.83043,-1.1901,0.26322,0,0,0,0.078867,0.078828,0.078831,0.078864,0.44731,-0.51523,0.14066,-0.85439,1.5105,-0.27883
1.41,-4.7774,4.1667,1.2705,0.032705,0.063939,-0.46787,0.88088,0.53649,-0.79291,0.16999,-0.008165,0.062246,-0.00051863,0.83486,-1.1952,0.26461,0,0,0,0.078885,0.078846,0.078849,0.078882,0.43873,-0.50008,0.13786,-0.86047,1.5201,-0.28097
1.42,-4.772,4.1587,1.2722,0.032819,0.064225,-0.46776,0.88091,0.54486,-0.80489,0.17264,-0.0082855,0.060561,-0.00053017,0.83921,-1.2001,0.26598,0,0,0,0.078903,0.078864,0.078866,0.0789,0.4301,-0.48483,0.13504,-0.86635,1.5293,-0.28306
1.43,-4.7665,4.1506,1.2739,0.032928,0.064504,-0.46766,0.88094,0.55327,-0.81691,0.1753,-0.008407,0.058868,-0.00054185,0.84347,-1.2049,0.26731,0,0,0,0.07892,0.078881,0.078883,0.078917,0.42141,-0.46949,0.1322,-0.87206,1.5383,-0.28508
1.44,-4.7609,4.1424,1.2757,0.033034,0.064776,-0.46755,0.88097,0.56173,-0.82898,0.17798,-0.0085294,0.057168,-0.00055368,0.84764,-1.2095,0.26862,0,0,0,0.078937,0.078898,0.0789,0.078934,0.41266,-0.45407,0.12934,-0.87758,1.5469,-0.28705
1.45,-4.7553,4.1341,1.2775,0.033134,0.06504,-0.46745,0.881,0.57022,-0.8411,0.18068,-0.0086528,0.05546,-0.00056565,0.85172,-1.2139,0.2699,0,0,0,0.078954,0.078914,0.078917,0.078951,0.40385,-0.43855,0.12646,-0.88291,1.5553,-0.28896
1.46,-4.7495,4.1256,1.2793,0.03323,0.065298,-0.46734,0.88104,0.57876,-0.85326,0.18338,-0.0087771,0.053745,-0.00057777,0.85571,-1.2182,0.27115,0,0,0,0.07897,0.078931,0.078933,0.078967,0.395,-0.42296,0.12356,-0.88806,1.5634,-0.29082
1.47,-4.7437,4.117,1.2812,0.033322,0.065548,-0.46723,0.88107,0.58734,-0.86546,0.1861,-0.0089025,0.052022,-0.00059002,0.85962,-1.2224,0.27237,0,0,0,0.078986,0.078946,0.078949,0.078983,0.38609,-0.40729,0.12065,-0.89304,1.5712,-0.29262
1.48,-4.7378,4.1083,1.283,0.033409,0.06579,-0.46713,0.88111,0.59595,-0.87771,0.18883,-0.0090287,0.050294,-0.00060242,0.86343,-1.2264,0.27356,0,0,0,0.079002,0.078962,0.078964,0.078998,0.37714,-0.39154,0.11771,-0.89783,1.5786,-0.29437
1.49,-4.7318,4.0994,1.2849,0.033492,0.066026,-0.46702,0.88114,0.60461,-0.88999,0.19157,-0.009156,0.048558,-0.00061497,0.86716,-1.2302,0.27473,0,0,0,0.079017,0.078976,0.078979,0.079013,0.36814,-0.37572,0.11476,-0.90244,1.5858,-0.29606
1.5,-4.7257,4.0905,1.2869,0.03357,0.066254,-0.46691,0.88118,0.6133,-0.90231,0.19432,-0.0092842,0.046817,-0.00062765,0.8708,-1.2339,0.27586,0,0,0,0.079031,0.078991,0.078993,0.079028,0.35909,-0.35982,0.11179,-0.90688,1.5927,-0.29769
1.51,-4.7195,4.0814,1.2888,0.033643,0.066474,-0.4668,0.88122,0.62202,-0.91467,0.19709,-0.0094134,0.04507,-0.00064048,0.87434,-1.2374,0.27696,0,0,0,0.079045,0.079005,0.079007,0.079042,0.35,-0.34386,0.10881,-0.91114,1.5994,-0.29927
1.52,-4.7132,4.0722,1.2908,0.033712,0.066687,-0.46669,0.88126,0.63078,-0.92706,0.19986,-0.0095436,0.043318,-0.00065345,0.8778,-1.2408,0.27804,0,0,0,0.079059,0.079019,0.079021,0.079056,0.34087,-0.32784,0.1058,-0.91522,1.6057,-0.3008
1.53,-4.7069,4.0628,1.2928,0.033776,0.066893,-0.46658,0.8813,0.63958,-0.93948,0.20265,-0.0096748,0.04156,-0.00066655,0.88116,-1.244,0.27908,0,0,0,0.079073,0.079032,0.079034,0.079069,0.3317,-0.31175,0.10279,-0.91913,1.6117,-0.30227
1.54,-4.7004,4.0534,1.2949,0.033836,0.067091,-0.46647,0.88134,0.64841,-0.95194,0.20544,-0.0098069,0.039797,-0.0006798,0.88443,-1.247,0.28009,0,0,0,0.079085,0.079044,0.079047,0.079082,0.32249,-0.2956,0.09976,-0.92287,1.6175,-0.30368
1.55,-4.6939,4.0438,1.2969,0.033891,0.067282,-0.46636,0.88138,0.65727,-0.96442,0.20825,-0.0099401,0.03803,-0.00069319,0.88761,-1.2499,0.28107,0,0,0,0.079098,0.079057,0.079059,0.079094,0.31324,-0.2794,0.096716,-0.92644,1.623,-0.30505
1.56,-4.6873,4.0341,1.299,0.033941,0.067465,-0.46625,0.88142,0.66616,-0.97694,0.21107,-0.010074,0.036258,-0.00070672,0.8907,-1.2526,0.28203,0,0,0,0.07911,0.079069,0.079071,0.079106,0.30396,-0.26314,0.093659,-0.92983,1.6282,-0.30636
1.57,-4.6806,4.0243,1.3012,0.033987,0.06764,-0.46614,0.88147,0.67508,-0.98948,0.21389,-0.010209,0.034482,-0.00072038,0.89369,-1.2552,0.28295,0,0,0,0.079121,0.07908,0.079083,0.079118,0.29464,-0.24684,0.090589,-0.93306,1.6332,-0.30762
1.58,-4.6738,4.0143,1.3033,0.034028,0.067808,-0.46603,0.88151,0.68403,-1.002,0.21672,-0.010345,0.032702,-0.00073419,0.89659,-1.2575,0.28384,0,0,0,0.079133,0.079091,0.079094,0.079129,0.2853,-0.23048,0.087507,-0.93612,1.6378,-0.30882
1.59,-4.6669,4.0042,1.3055,0.034064,0.067969,-0.46591,0.88156,0.69301,-1.0146,0.21957,-0.010483,0.030918,-0.00074813,0.89939,-1.2598,0.2847,0,0,0,0.079143,0.079102,0.079104,0.07914,0.27592,-0.21408,0.084413,-0.939,1.6422,-0.30998
1.6,-4.6599,3.994,1.3077,0.034095,0.068122,-0.4658,0.8816,0.70202,-1.0272,0.22242,-0.010621,0.029131,-0.00076221,0.90211,-1.2618,0.28553,0,0,0,0.079153,0.079112,0.079114,0.07915,0.26652,-0.19764,0.081307,-0.94173,1.6463,-0.31108
1.61,-4.6529,3.9837,1.3099,0.034122,0.068267,-0.46569,0.88165,0.71105,-1.0399,0.22528,-0.01076,0.027341,-0.00077642,0.90472,-1.2637,0.28632,0,0,0,0.079163,0.079122,0.079124,0.079159,0.25709,-0.18116,0.078191,-0.94429,1.6502,-0.31213
1.62,-4.6457,3.9732,1.3122,0.034144,0.068405,-0.46557,0.8817,0.72011,-1.0525,0.22815,-0.0109,0.025547,-0.00079077,0.90725,-1.2654,0.28709,0,0,0,0.079173,0.079131,0.079133,0.079169,0.24763,-0.16464,0.075065,-0.94668,1.6538,-0.31313
1.63,-4.6385,3.9626,1.3145,0.034161,0.068535,-0.46546,0.88175,0.7292,-1.0652,0.23102,-0.011041,0.023751,-0.00080525,0.90968,-1.267,0.28782,0,0,0,0.079181,0.07914,0.079142,0.079178,0.23816,-0.14808,0.071929,-0.94891,1.6571,-0.31408
1.64,-4.6311,3.9519,1.3168,0.034174,0.068657,-0.46534,0.8818,0.73831,-1.0778,0.2339,-0.011183,0.021953,-0.00081987,0.91201,-1.2684,0.28853,0,0,0,0.07919,0.079148,0.07915,0.079186,0.22866,-0.13149,0.068783,-0.95098,1.6601,-0.31498
1.65,-4.6237,3.9411,1.3192,0.034182,0.068772,-0.46523,0.88185,0.74744,-1.0905,0.23679,-0.011326,0.020152,-0.00083462,0.91425,-1.2696,0.2892,0,0,0,0.079198,0.079156,0.079158,0.079194,0.21914,-0.11488,0.065629,-0.95289,1.6629,-0.31583
1.66,-4.6162,3.9301,1.3216,0.034185,0.068879,-0.46511,0.88191,0.75659,-1.1032,0.23969,-0.01147,0.018349,-0.0008495,0.91639,-1.2707,0.28984,0,0,0,0.079205,0.079163,0.079166,0.079201,0.2096,-0.098237,0.062467,-0.95464,1.6655,-0.31663
1.67,-4.6086,3.919,1.324,0.034183,0.068979,-0.46499,0.88196,0.76577,-1.116,0.24259,-0.011615,0.016544,-0.00086451,0.91844,-1.2716,0.29045,0,0,0,0.079212,0.07917,0.079173,0.079208,0.20004,-0.08157,0.059297,-0.95623,1.6678,-0.31738
1.68,-4.6009,3.9078,1.3264,0.034177,0.069071,-0.46487,0.88202,0.77496,-1.1287,0.24549,-0.011761,0.014738,-0.00087966,0.9204,-1.2723,0.29103,0,0,0,0.079219,0.079177,0.079179,0.079215,0.19047,-0.064882,0.05612,-0.95766,1.6698,-0.31808
1.69,-4.5931,3.8964,1.3289,0.034165,0.069155,-0.46476,0.88207,0.78417,-1.1414,0.24841,-0.011909,0.012931,-0.00089493,0.92225,-1.2729,0.29157,0,0,0,0.079225,0.079183,0.079185,0.079221,0.18089,-0.048175,0.052935,-0.95894,1.6715,-0.31873
1.7,-4.5852,3.885,1.3314,0.034149,0.069231,-0.46464,0.88213,0.7934,-1.1541,0.25133,-0.012057,0.011122,-0.00091033,0.92401,-1.2733,0.29209,0,0,0,0.07923,0.079188,0.079191,0.079226,0.1713,-0.031452,0.049745,-0.96006,1.6731,-0.31933
1.71,-4.5772,3.8734,1.3339,0.034128,0.0693,-0.46452,0.88219,0.80265,-1.1669,0.25425,-0.012206,0.0093123,-0.00092585,0.92568,-1.2735,0.29257,0,0,0,0.079235,0.079193,0.079196,0.079231,0.16169,-0.014715,0.046549,-0.96103,1.6743,-0.31989
1.72,-4.5691,3.8616,1.3365,0.034103,0.069361,-0.4644,0.88225,0.81192,-1.1796,0.25718,-0.012356,0.0075019,-0.0009415,0.92725,-1.2736,0.29302,0,0,0,0.07924,0.079198,0.0792,0.079236,0.15208,0.0020336,0.043347,-0.96185,1.6753,-0.3204
1.73,-4.561,3.8498,1.3391,0.034072,0.069415,-0.46428,0.88231,0.8212,-1.1923,0.26011,-0.012507,0.005691,-0.00095728,0.92872,-1.2735,0.29343,0,0,0,0.079244,0.079202,0.079204,0.07924,0.14245,0.018791,0.040141,-0.96251,1.6761,-0.32086
1.74,-4.5527,3.8378,1.3417,0.034037,0.069461,-0.46416,0.88237,0.83049,-1.2051,0.26305,-0.01266,0.0038798,-0.00097318,0.9301,-1.2732,0.29382,0,0,0,0.079248,0.079206,0.079208,0.079244,0.13283,0.035555,0.03693,-0.96302,1.6766,-0.32127
1.75,-4.5443,3.8257,1.3443,0.033997,0.069499,-0.46403,0.88243,0.8398,-1.2178,0.26599,-0.012813,0.0020686,-0.0009892,0.93138,-1.2728,0.29417,0,0,0,0.079251,0.079209,0.079211,0.079247,0.12319,0.052323,0.033716,-0.96339,1.6769,-0.32164
1.76,-4.5359,3.8134,1.347,0.033952,0.069529,-0.46391,0.8825,0.84912,-1.2305,0.26893,-0.012967,0.00025742,-0.0010053,0.93256,-1.2722,0.29449,0,0,0,0.079254,0.079211,0.079214,0.07925,0.11356,0.069093,0.030498,-0.96361,1.677,-0.32196
1.77,-4.5274,3.8011,1.3497,0.033902,0.069552,-0.46379,0.88256,0.85845,-1.2432,0.27188,-0.013123,-0.0015534,-0.0010216,0.93365,-1.2714,0.29478,0,0,0,0.079256,0.079214,0.079216,0.079252,0.10392,0.085862,0.027277,-0.96367,1.6768,-0.32223
1.78,-4.5187,3.7886,1.3524,0.033848,0.069567,-0.46366,0.88263,0.86779,-1.256,0.27482,-0.013279,-0.0033637,-0.001038,0.93464,-1.2705,0.29504,0,0,0,0.079258,0.079215,0.079218,0.079254,0.094286,0.10263,0.024053,-0.9636,1.6763,-0.32246
1.79,-4.51,3.7759,1.3552,0.033789,0.069575,-0.46354,0.88269,0.87714,-1.2686,0.27778,-0.013437,-0.0051734,-0.0010545,0.93553,-1.2693,0.29526,0,0,0,0.079259,0.079217,0.079219,0.079255,0.084651,0.11939,0.020828,-0.96338,1.6756,-0.32264
1.8,-4.5012,3.7632,1.358,0.033724,0.069575,-0.46341,0.88276,0.8865,-1.2813,0.28073,-0.013595,-0.0069821,-0.0010711,0.93633,-1.2681,0.29546,0,0,0,0.07926,0.079218,0.07922,0.079256,0.075019,0.13614,0.017601,-0.96301,1.6747,-0.32278
1.81,-4.4923,3.7503,1.3608,0.033655,0.069567,-0.46329,0.88283,0.89587,-1.294,0.28368,-0.013755,-0.0087896,-0.0010878,0.93703,-1.2666,0.29562,0,0,0,0.07926,0.079218,0.079221,0.079256,0.065391,0.15288,0.014372,-0.9625,1.6736,-0.32287
