t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
7.65,8.3649,5.7454,1.7643,0.58362,-0.18468,-0.033417,0.79004,7.9227,2.4756,0.54131,0.1495,0.026276,-0.049856,-10.652,-29.295,-1.7387,0,0,0,6.8506,6.8487,6.8441,6.8258,0.88975,-3.6214,-3.7693,35.064,-8.903,82.559
7.66,8.4436,5.7687,1.7696,0.58549,-0.18035,-0.038868,0.78941,7.8162,2.1825,0.52375,0.12953,0.04517,-0.05873,-10.641,-29.332,-1.7726,0,0,0,6.8547,6.8543,6.8471,6.8311,1.2571,-3.6932,-3.0212,38.318,-5.2397,67.211
7.67,8.5212,5.7891,1.7748,0.58725,-0.17597,-0.044249,0.7888,7.7099,1.889,0.50588,0.11315,0.062894,-0.067913,-10.627,-29.369,-1.7997,0,0,0,6.859,6.8598,6.8506,6.8367,1.654,-3.7226,-2.4218,40.926,-0.50237,52.834
7.68,8.5978,5.8065,1.7797,0.58893,-0.17152,-0.049572,0.78822,7.6037,1.5951,0.48777,0.099975,0.079403,-0.077166,-10.608,-29.406,-1.8215,0,0,0,6.8632,6.865,6.8544,6.8425,2.0729,-3.7007,-1.9605,42.7,4.9928,39.65
7.69,8.6733,5.821,1.7845,0.59053,-0.167,-0.054844,0.78764,7.4977,1.3009,0.46947,0.089575,0.094617,-0.086234,-10.585,-29.443,-1.8393,0,0,0,6.8671,6.8697,6.8583,6.8483,2.5046,-3.6213,-1.6241,43.451,10.93,27.88
7.7,8.7478,5.8325,1.7891,0.59207,-0.16242,-0.060075,0.78706,7.392,1.0063,0.451,0.081485,0.10842,-0.09485,-10.558,-29.479,-1.8543,0,0,0,6.8706,6.8736,6.8622,6.8538,2.9379,-3.4817,-1.3975,42.991,16.992,17.746
7.71,8.8212,5.8411,1.7935,0.59355,-0.15777,-0.06527,0.78648,7.2866,0.7113,0.43239,0.075211,0.12065,-0.10273,-10.526,-29.512,-1.8675,0,0,0,6.8736,6.8766,6.8659,6.8591,3.3597,-3.2821,-1.263,41.132,22.863,9.4692
7.72,8.8935,5.8467,1.7978,0.59498,-0.15307,-0.070435,0.78588,7.1815,0.41602,0.41365,0.070228,0.13111,-0.10959,-10.491,-29.544,-1.8798,0,0,0,6.8758,6.8785,6.8692,6.8638,3.7552,-3.0261,-1.2011,37.686,28.228,3.2711
7.73,8.9648,5.8494,1.8018,0.59637,-0.14832,-0.075576,0.78526,7.0768,0.12043,0.39479,0.065986,0.13955,-0.11509,-10.451,-29.573,-1.8917,0,0,0,6.8771,6.8791,6.8721,6.868,4.1075,-2.7203,-1.1899,32.474,32.781,-0.63876
7.74,9.035,5.8491,1.8057,0.59772,-0.14353,-0.080698,0.78461,6.9725,-0.17543,0.37581,0.06193,0.14566,-0.11892,-10.409,-29.598,-1.9037,0,0,0,6.8775,6.8783,6.8745,6.8715,4.3988,-2.3735,-1.2063,25.487,36.444,-2.2787
7.75,9.1042,5.8459,1.8093,0.59902,-0.13871,-0.085809,0.78394,6.8686,-0.47152,0.35672,0.057568,0.14912,-0.12076,-10.364,-29.62,-1.9159,0,0,0,6.877,6.8763,6.8764,6.8744,4.6118,-1.9939,-1.2287,16.869,39.342,-1.8724
7.76,9.1724,5.8397,1.8128,0.60028,-0.13387,-0.090915,0.78325,6.7652,-0.76782,0.33749,0.052482,0.1496,-0.1203,-10.317,-29.638,-1.9282,0,0,0,6.8755,6.873,6.8776,6.8767,4.7312,-1.5887,-1.2377,6.7713,41.606,0.34893
7.77,9.2395,5.8305,1.8161,0.60148,-0.12902,-0.096024,0.78253,6.6623,-1.0643,0.31815,0.046329,0.14676,-0.11728,-10.269,-29.652,-1.9405,0,0,0,6.8732,6.8684,6.8782,6.8783,4.7428,-1.1635,-1.2164,-4.657,43.367,4.1543
7.78,9.3057,5.8184,1.8192,0.60262,-0.12418,-0.10115,0.78179,6.5598,-1.3608,0.29869,0.038844,0.14024,-0.11142,-10.222,-29.661,-1.9524,0,0,0,6.87,6.8627,6.8783,6.8794,4.6341,-0.72263,-1.1501,-17.265,44.758,9.3126
7.79,9.3707,5.8033,1.822,0.6037,-0.11936,-0.1063,0.78103,6.4578,-1.6575,0.27911,0.029834,0.12971,-0.10248,-10.177,-29.666,-1.9633,0,0,0,6.866,6.856,6.8778,6.8801,4.3941,-0.26914,-1.0264,-30.904,45.91,15.593
7.8,9.4348,5.7853,1.8247,0.6047,-0.11458,-0.11149,0.78025,6.3563,-1.9542,0.25942,0.019183,0.11482,-0.090244,-10.135,-29.667,-1.9727,0,0,0,6.8614,6.8484,6.8769,6.8803,4.0131,0.19522,-0.83531,-45.422,46.955,22.764
7.81,9.4979,5.7642,1.8272,0.60561,-0.10985,-0.11674,0.77945,6.2551,-2.2508,0.23966,0.0068442,0.095246,-0.074511,-10.097,-29.662,-1.9798,0,0,0,6.8561,6.8401,6.8755,6.8803,3.4832,0.67005,-0.56898,-60.67,48.025,30.594
7.82,9.5599,5.7402,1.8295,0.60643,-0.10519,-0.12206,0.77864,6.1543,-2.5474,0.21984,-0.0071524,0.070691,-0.055106,-10.066,-29.653,-1.9838,0,0,0,6.8505,6.8312,6.8739,6.8802,2.7978,1.1562,-0.222,-76.497,49.251,38.854
7.83,9.621,5.7133,1.8316,0.60714,-0.10062,-0.12747,0.77782,6.0538,-2.8438,0.2,-0.022706,0.040876,-0.031884,-10.042,-29.639,-1.984,0,0,0,6.8445,6.8219,6.8721,6.8799,1.9518,1.656,0.20876,-92.754,50.765,47.311
7.84,9.681,5.6834,1.8335,0.60774,-0.096145,-0.13299,0.77699,5.9534,-3.1402,0.18017,-0.039641,0.0055582,-0.0047287,-10.027,-29.62,-1.9794,0,0,0,6.8383,6.8124,6.8702,6.8797,0.94179,2.1729,0.7241,-109.29,52.699,55.734
7.85,9.74,5.6505,1.8352,0.60822,-0.091791,-0.13865,0.77616,5.8532,-3.4362,0.16043,-0.057714,-0.035466,0.026444,-10.024,-29.596,-1.9692,0,0,0,6.8321,6.8028,6.8682,6.8796,-0.2344,2.7119,1.3226,-125.96,55.185,63.893
7.86,9.7981,5.6146,1.8367,0.60857,-0.087575,-0.14446,0.77531,5.7529,-3.732,0.14081,-0.076609,-0.082354,0.061683,-10.033,-29.566,-1.9527,0,0,0,6.8259,6.7933,6.8663,6.8796,-1.5773,3.2789,2.0003,-142.6,58.353,71.556
7.87,9.8551,5.5758,1.8381,0.60877,-0.083516,-0.15045,0.77446,5.6525,-4.0275,0.1214,-0.095942,-0.13521,0.101,-10.056,-29.53,-1.929,0,0,0,6.8198,6.784,6.8645,6.8799,-3.0859,3.8816,2.7512,-159.08,62.337,78.492
7.88,9.9111,5.5341,1.8392,0.60883,-0.079635,-0.15663,0.77359,5.5518,-4.3226,0.10226,-0.11527,-0.1941,0.14438,-10.095,-29.488,-1.8974,0,0,0,6.814,6.7751,6.8629,6.8805,-4.7577,4.5288,3.567,-175.23,67.267,84.471
7.89,9.9661,5.4894,1.8401,0.60874,-0.075951,-0.16303,0.77272,5.4505,-4.6173,0.083478,-0.13407,-0.259,0.19177,-10.151,-29.439,-1.8574,0,0,0,6.8084,6.7667,6.8615,6.8815,-6.5888,5.2306,4.4367,-190.91,73.275,89.26
7.9,10.02,5.4417,1.8408,0.60849,-0.07249,-0.16966,0.77182,5.3487,-4.9114,0.06514,-0.1518,-0.32985,0.24306,-10.227,-29.383,-1.8085,0,0,0,6.8032,6.7589,6.8603,6.8828,-8.5738,5.9983,5.3474,-205.97,80.493,92.63
7.91,10.073,5.3912,1.8414,0.60808,-0.069274,-0.17653,0.7709,5.2459,-5.2049,0.047338,-0.16784,-0.40651,0.29815,-10.323,-29.319,-1.7504,0,0,0,6.7985,6.7517,6.8593,6.8844,-10.706,6.8449,6.2838,-220.26,89.054,94.349
7.92,10.125,5.3377,1.8418,0.6075,-0.066331,-0.18367,0.76994,5.1421,-5.4977,0.030164,-0.18154,-0.4888,0.35688,-10.442,-29.246,-1.6828,0,0,0,6.7941,6.7452,6.8586,6.8863,-12.976,7.7842,7.2283,-233.63,99.036,94.248
7.93,10.176,5.2812,1.842,0.60677,-0.063688,-0.19106,0.76894,5.037,-5.7898,0.013712,-0.19228,-0.57644,0.41908,-10.583,-29.163,-1.6059,0,0,0,6.7901,6.7393,6.8582,6.8884,-15.375,8.8299,8.163,-245.95,110.31,92.425
7.94,10.226,5.2219,1.8421,0.60587,-0.061377,-0.19873,0.76789,4.9304,-6.081,-0.0019229,-0.19949,-0.6691,0.48453,-10.75,-29.069,-1.5197,0,0,0,6.7866,6.7342,6.8579,6.8907,-17.891,9.994,9.0716,-257.09,122.68,89.041
7.95,10.275,5.1596,1.842,0.60482,-0.059428,-0.20666,0.76678,4.8219,-6.3711,-0.016651,-0.2027,-0.7664,0.55298,-10.942,-28.963,-1.4246,0,0,0,6.7835,6.7296,6.8577,6.893,-20.512,11.287,9.9392,-266.92,135.97,84.262
7.96,10.322,5.0944,1.8417,0.60362,-0.057875,-0.21486,0.7656,4.7115,-6.6602,-0.030386,-0.20155,-0.86789,0.62416,-11.16,-28.843,-1.3211,0,0,0,6.7807,6.7257,6.8576,6.8952,-23.225,12.716,10.753,-275.32,149.98,78.251
7.97,10.369,5.0264,1.8414,0.60227,-0.056751,-0.2233,0.76432,4.5987,-6.9479,-0.043047,-0.19573,-0.97307,0.69777,-11.406,-28.708,-1.2097,0,0,0,6.7783,6.7221,6.8574,6.8971,-26.013,14.288,11.501,-282.15,164.53,71.173
7.98,10.414,4.9555,1.8409,0.60078,-0.05609,-0.23198,0.76296,4.4832,-7.2343,-0.054557,-0.18509,-1.0814,0.7735,-11.681,-28.556,-1.0913,0,0,0,6.7763,6.7191,6.8573,6.8987,-28.862,16.008,12.173,-287.29,179.43,63.19
7.99,10.458,4.8817,1.8403,0.59916,-0.055926,-0.24089,0.76148,4.3649,-7.519,-0.064851,-0.16954,-1.1924,0.85099,-11.984,-28.387,-0.96655,0,0,0,6.7745,6.7163,6.857,6.8999,-31.753,17.877,12.762,-290.61,194.49,54.467
8,10.501,4.8051,1.8396,0.59741,-0.056289,-0.25,0.75989,4.2435,-7.8019,-0.07387,-0.14914,-1.3054,0.92989,-12.316,-28.198,-0.83636,0,0,0,6.7729,6.7138,6.8565,6.9005,-34.668,19.897,13.261,-291.98,209.52,45.168
8.01,10.543,4.7257,1.8388,0.59554,-0.057209,-0.25929,0.75817,4.1185,-8.0829,-0.081564,-0.12404,-1.4198,1.0098,-12.677,-27.989,-0.70166,0,0,0,6.7716,6.7116,6.8558,6.9005,-37.586,22.067,13.664,-291.27,224.34,35.456
8.02,10.584,4.6435,1.838,0.59356,-0.058714,-0.26874,0.75632,3.9898,-8.3616,-0.087892,-0.094482,-1.5351,1.0904,-13.067,-27.757,-0.56341,0,0,0,6.7705,6.7096,6.8548,6.8999,-40.486,24.383,13.969,-288.35,238.75,25.496
8.03,10.623,4.5585,1.8371,0.59147,-0.060826,-0.27832,0.75432,3.8571,-8.638,-0.092823,-0.060836,-1.6506,1.1712,-13.487,-27.501,-0.42261,0,0,0,6.7698,6.7078,6.8536,6.8985,-43.345,26.84,14.174,-283.1,252.58,15.452
8.04,10.661,4.4707,1.8361,0.58927,-0.063563,-0.28801,0.75217,3.72,-8.9116,-0.096339,-0.023553,-1.7656,1.2518,-13.934,-27.219,-0.28027,0,0,0,6.7693,6.7062,6.8521,6.8964,-46.14,29.432,14.278,-275.38,265.62,5.4866
8.05,10.697,4.3802,1.8351,0.58697,-0.066938,-0.2978,0.74987,3.5783,-9.1822,-0.098427,0.016823,-1.8796,1.3317,-14.409,-26.912,-0.13738,0,0,0,6.7691,6.7049,6.8504,6.8935,-48.844,32.149,14.284,-265.07,277.69,-4.2354
8.06,10.732,4.2871,1.8341,0.58457,-0.07096,-0.30765,0.74739,3.4317,-9.4497,-0.099088,0.059669,-1.9919,1.4104,-14.911,-26.576,0.0050929,0,0,0,6.7694,6.7039,6.8485,6.8898,-51.432,34.982,14.195,-252.04,288.61,-13.55
8.07,10.766,4.1913,1.8332,0.58206,-0.075627,-0.31755,0.74474,3.28,-9.7137,-0.09833,0.10429,-2.1017,1.4874,-15.437,-26.212,0.14622,0,0,0,6.7702,6.7034,6.8465,6.8854,-53.875,37.917,14.015,-236.16,298.19,-22.294
8.08,10.798,4.0928,1.8322,0.57945,-0.080934,-0.32748,0.74192,3.1229,-9.9738,-0.096171,0.14993,-2.2084,1.5621,-15.988,-25.817,0.28511,0,0,0,6.7716,6.7034,6.8444,6.8803,-56.145,40.94,13.751,-217.3,306.23,-30.303
8.09,10.828,3.9918,1.8312,0.57673,-0.086868,-0.33743,0.7389,2.9602,-10.23,-0.092637,0.19576,-2.3113,1.6341,-16.559,-25.393,0.42099,0,0,0,6.7737,6.7041,6.8424,6.8745,-58.211,44.036,13.412,-195.33,312.56,-37.413
8.1,10.857,3.8882,1.8303,0.57389,-0.093408,-0.34737,0.7357,2.7917,-10.482,-0.087763,0.24095,-2.4095,1.7026,-17.151,-24.936,0.55313,0,0,0,6.7765,6.7056,6.8404,6.8682,-60.041,47.185,13.007,-170.24,317.02,-43.512
8.11,10.884,3.7822,1.8295,0.57093,-0.10052,-0.35731,0.7323,2.6171,-10.729,-0.081589,0.28466,-2.5024,1.7671,-17.759,-24.449,0.68093,0,0,0,6.7802,6.708,6.8387,6.8615,-61.607,50.37,12.545,-142.39,319.63,-48.656
8.12,10.91,3.6737,1.8287,0.56783,-0.10818,-0.36721,0.72871,2.4364,-10.97,-0.074161,0.32618,-2.5894,1.8272,-18.382,-23.929,0.80388,0,0,0,6.7847,6.7111,6.8373,6.8547,-62.881,53.572,12.036,-112.2,320.42,-52.934
8.13,10.933,3.5628,1.828,0.5646,-0.11634,-0.37709,0.72491,2.2494,-11.207,-0.065529,0.36491,-2.6701,1.8824,-19.016,-23.377,0.92153,0,0,0,6.7898,6.7151,6.8364,6.848,-63.844,56.772,11.489,-80.113,319.43,-56.435
8.14,10.955,3.4496,1.8274,0.56122,-0.12496,-0.38692,0.72091,2.0561,-11.438,-0.055749,0.40035,-2.744,1.9326,-19.658,-22.794,1.0335,0,0,0,6.7957,6.72,6.836,6.8416,-64.479,59.955,10.91,-46.554,316.69,-59.248
8.15,10.974,3.334,1.8269,0.55768,-0.13399,-0.3967,0.7167,1.8563,-11.663,-0.044878,0.43213,-2.811,1.9776,-20.304,-22.178,1.1396,0,0,0,6.8022,6.7256,6.8362,6.8356,-64.772,63.101,10.306,-11.957,312.25,-61.464
8.16,10.992,3.2163,1.8265,0.55399,-0.14337,-0.40643,0.71229,1.65,-11.881,-0.032977,0.45999,-2.8709,2.0174,-20.952,-21.532,1.2396,0,0,0,6.8093,6.7319,6.837,6.8302,-64.716,66.194,9.6823,23.248,306.14,-63.171
8.17,11.007,3.0964,1.8262,0.55012,-0.15306,-0.41609,0.70768,1.4372,-12.093,-0.020107,0.48379,-2.9238,2.0518,-21.598,-20.855,1.3332,0,0,0,6.8167,6.7388,6.8385,6.8255,-64.306,69.218,9.0438,58.629,298.39,-64.46
8.18,11.02,2.9745,1.8261,0.54609,-0.16302,-0.42568,0.70286,1.2181,-12.298,-0.0063334,0.50349,-2.9696,2.0812,-22.237,-20.148,1.4204,0,0,0,6.8245,6.7463,6.8405,6.8215,-63.544,72.156,8.3942,93.754,289.05,-65.419
8.19,11.031,2.8505,1.8261,0.54188,-0.17318,-0.4352,0.69784,0.99252,-12.496,0.0082798,0.51915,-3.0086,2.1055,-22.867,-19.412,1.5011,0,0,0,6.8324,6.7541,6.843,6.8183,-62.434,74.994,7.7363,128.19,278.15,-66.137
8.2,11.04,2.7246,1.8263,0.5375,-0.1835,-0.44463,0.69262,0.76075,-12.686,0.023667,0.53091,-3.0411,2.1252,-23.485,-18.648,1.5751,0,0,0,6.8403,6.7621,6.8459,6.8158,-60.984,77.714,7.072,161.51,265.73,-66.705
8.21,11.047,2.5968,1.8266,0.53294,-0.19394,-0.45398,0.68722,0.52288,-12.869,0.03976,0.53902,-3.0673,2.1405,-24.086,-17.858,1.6425,0,0,0,6.8481,6.7701,6.8491,6.814,-59.209,80.303,6.4024,193.28,251.83,-67.211
8.22,11.051,2.4672,1.8271,0.52821,-0.20446,-0.46323,0.68162,0.2791,-13.044,0.056495,0.5438,-3.0878,2.1517,-24.668,-17.043,1.7032,0,0,0,6.8554,6.7779,6.8524,6.8127,-57.125,82.746,5.7277,223.07,236.47,-67.745
8.23,11.052,2.336,1.8277,0.52331,-0.21501,-0.47238,0.67585,0.0296,-13.21,0.073801,0.54562,-3.1028,2.1593,-25.227,-16.204,1.7571,0,0,0,6.8623,6.7855,6.8556,6.8119,-54.755,85.028,5.0471,250.45,219.71,-68.397
8.24,11.051,2.2031,1.8286,0.51824,-0.22557,-0.48143,0.66991,-0.22537,-13.368,0.091613,0.54493,-3.1129,2.1635,-25.762,-15.343,1.8041,0,0,0,6.8684,6.7925,6.8587,6.8114,-52.125,87.136,4.359,274.98,201.58,-69.256
8.25,11.048,2.0686,1.8296,0.51301,-0.2361,-0.49036,0.6638,-0.48555,-13.517,0.10986,0.54224,-3.1185,2.1648,-26.269,-14.462,1.8442,0,0,0,6.8736,6.7989,6.8614,6.8111,-49.266,89.055,3.661,296.23,182.1,-70.411
8.26,11.041,1.9328,1.8308,0.50763,-0.24657,-0.49917,0.65752,-0.75065,-13.657,0.12847,0.5381,-3.1199,2.1635,-26.747,-13.562,1.8773,0,0,0,6.8779,6.8047,6.8635,6.8107,-46.213,90.773,2.9495,313.78,161.33,-71.951
8.27,11.033,1.7955,1.8321,0.5021,-0.25698,-0.50786,0.6511,-1.0204,-13.788,0.14738,0.53311,-3.1176,2.16,-27.193,-12.647,1.9031,0,0,0,6.8811,6.8096,6.8649,6.8102,-43.005,92.278,2.2204,327.19,139.3,-73.967
8.28,11.021,1.657,1.8337,0.49644,-0.26729,-0.51642,0.64453,-1.2944,-13.91,0.16651,0.52792,-3.1117,2.1544,-27.606,-11.717,1.9216,0,0,0,6.8832,6.8137,6.8655,6.8093,-39.684,93.555,1.4684,336.17,116.08,-76.51
8.29,11.007,1.5174,1.8355,0.49066,-0.27749,-0.52483,0.63781,-1.5724,-14.022,0.18579,0.52314,-3.1023,2.147,-27.986,-10.776,1.9324,0,0,0,6.8842,6.8171,6.8651,6.808,-36.295,94.596,0.68869,340.95,91.862,-79.496
8.3,10.99,1.3766,1.8374,0.48476,-0.28758,-0.53309,0.63096,-1.854,-14.125,0.20513,0.51927,-3.0897,2.1379,-28.332,-9.8264,1.9353,0,0,0,6.8842,6.8199,6.8639,6.806,-32.878,95.39,-0.12262,341.87,66.881,-82.811
8.31,10.97,1.2349,1.8396,0.47878,-0.29755,-0.54119,0.62398,-2.1389,-14.219,0.22447,0.51674,-3.0735,2.127,-28.644,-8.8695,1.9298,0,0,0,6.8833,6.822,6.8618,6.8035,-29.469,95.932,-0.96824,339.27,41.362,-86.34
8.32,10.947,1.0923,1.8419,0.47272,-0.30738,-0.54911,0.61688,-2.4268,-14.303,0.2437,0.51587,-3.0539,2.1143,-28.922,-7.9086,1.9158,0,0,0,6.8817,6.8237,6.8589,6.8003,-26.103,96.216,-1.8498,333.49,15.53,-89.969
8.33,10.921,0.94887,1.8444,0.46659,-0.31707,-0.55684,0.60967,-2.7173,-14.377,0.26275,0.51691,-3.0305,2.0997,-29.166,-6.9461,1.8927,0,0,0,6.8794,6.8251,6.8551,6.7965,-22.809,96.242,-2.7676,324.88,-10.387,-93.582
8.34,10.892,0.80477,1.8472,0.46044,-0.32661,-0.56436,0.60234,-3.01,-14.441,0.28152,0.52002,-3.0031,2.0831,-29.378,-5.9846,1.8603,0,0,0,6.8767,6.8262,6.8508,6.7922,-19.614,96.009,-3.721,313.78,-36.163,-97.066
8.35,10.861,0.66008,1.8501,0.45426,-0.33601,-0.57168,0.59492,-3.3047,-14.496,0.29993,0.52528,-2.9717,2.0644,-29.559,-5.0267,1.8182,0,0,0,6.8737,6.8272,6.8459,6.7875,-16.541,95.52,-4.7081,300.53,-61.572,-100.31
8.36,10.826,0.51488,1.8532,0.44809,-0.34525,-0.57877,0.5874,-3.6011,-14.542,0.31785,0.53272,-2.9359,2.0434,-29.71,-4.075,1.766,0,0,0,6.8704,6.8282,6.8407,6.7824,-13.609,94.78,-5.7259,285.48,-86.386,-103.19
8.37,10.789,0.36927,1.8564,0.44195,-0.35434,-0.58562,0.57981,-3.8988,-14.578,0.33521,0.54228,-2.8956,2.0199,-29.832,-3.132,1.7036,0,0,0,6.8671,6.8294,6.8353,6.7772,-10.836,93.795,-6.7702,268.96,-110.38,-105.59
8.38,10.748,0.22335,1.8599,0.43586,-0.36325,-0.59221,0.57215,-4.1976,-14.605,0.35189,0.55384,-2.8508,1.9939,-29.927,-2.1999,1.6306,0,0,0,6.864,6.8306,6.8298,6.7719,-8.2337,92.576,-7.8358,251.33,-133.32,-107.41
8.39,10.705,0.077206,1.8635,0.42984,-0.372,-0.59855,0.56444,-4.4973,-14.622,0.36779,0.56722,-2.8012,1.9653,-29.997,-1.2812,1.5468,0,0,0,6.861,6.8321,6.8244,6.7668,-5.812,91.133,-8.9161,232.91,-154.99,-108.53
8.4,10.658,-0.069063,1.8672,0.42393,-0.38058,-0.60461,0.55668,-4.7975,-14.63,0.38279,0.58218,-2.7471,1.9339,-30.044,-0.37796,1.4522,0,0,0,6.8583,6.8339,6.8192,6.762,-3.5768,89.481,-10.004,214.07,-175.16,-108.82
8.41,10.609,-0.21537,1.8711,0.41813,-0.38897,-0.61039,0.5489,-5.0981,-14.63,0.3968,0.59841,-2.6884,1.8999,-30.069,0.50777,1.3468,0,0,0,6.856,6.8359,6.8143,6.7575,-1.5309,87.635,-11.089,195.13,-193.6,-108.19
8.42,10.556,-0.36163,1.8751,0.41248,-0.39719,-0.61588,0.5411,-5.3988,-14.62,0.40969,0.61555,-2.6255,1.8633,-30.075,1.3742,1.2305,0,0,0,6.8542,6.8381,6.81,6.7536,0.32654,85.615,-12.164,176.44,-210.09,-106.51
8.43,10.501,-0.50775,1.8793,0.40699,-0.40521,-0.62108,0.53331,-5.6995,-14.602,0.42137,0.6332,-2.5587,1.8242,-30.063,2.2196,1.1036,0,0,0,6.8528,6.8405,6.8063,6.7503,1.9998,83.441,-13.216,158.34,-224.4,-103.66
8.44,10.442,-0.65365,1.8836,0.40169,-0.41304,-0.62599,0.52553,-6,-14.576,0.43173,0.65089,-2.4884,1.783,-30.036,3.0425,0.96627,0,0,0,6.8519,6.8429,6.8032,6.7478,3.4964,81.135,-14.233,141.18,-236.29,-99.546
8.45,10.381,-0.79924,1.8879,0.39658,-0.42068,-0.6306,0.51779,-6.3002,-14.541,0.44066,0.66813,-2.4154,1.7398,-29.994,3.8419,0.81905,0,0,0,6.8514,6.8453,6.8009,6.7461,4.8276,78.724,-15.202,125.29,-245.56,-94.035
8.46,10.316,-0.94445,1.8924,0.39167,-0.42811,-0.63491,0.5101,-6.5998,-14.499,0.44808,0.68436,-2.3402,1.6951,-29.94,4.6168,0.66244,0,0,0,6.8513,6.8475,6.7995,6.7453,6.0077,76.234,-16.109,111.03,-251.96,-87.022
8.47,10.249,-1.0892,1.8969,0.38698,-0.43534,-0.63895,0.50247,-6.8989,-14.449,0.45388,0.69902,-2.2638,1.6494,-29.874,5.3664,0.49714,0,0,0,6.8516,6.8493,6.799,6.7455,7.0541,73.694,-16.937,98.55,-255.48,-78.481
8.48,10.179,-1.2334,1.9014,0.38251,-0.44236,-0.6427,0.49491,-7.1973,-14.392,0.45799,0.71156,-2.187,1.6032,-29.799,6.0906,0.324,0,0,0,6.8522,6.8509,6.7993,6.7466,7.9846,71.133,-17.673,87.825,-256.29,-68.499
8.49,10.105,-1.377,1.906,0.37826,-0.44917,-0.64619,0.48745,-7.4949,-14.328,0.46034,0.72149,-2.1106,1.5571,-29.715,6.7891,0.14403,0,0,0,6.8531,6.8521,6.8003,6.7485,8.8163,68.577,-18.303,78.8,-254.61,-57.172
8.5,10.029,-1.5199,1.9106,0.37422,-0.45576,-0.64944,0.48007,-7.7916,-14.256,0.46086,0.72835,-2.0355,1.5114,-29.623,7.4622,-0.041655,0,0,0,6.8542,6.8529,6.8021,6.7512,9.5661,66.048,-18.813,71.423,-250.66,-44.595
8.51,9.9492,-1.6621,1.9153,0.37038,-0.46215,-0.65245,0.47281,-8.0873,-14.178,0.45949,0.73173,-1.9623,1.4668,-29.524,8.1102,-0.23179,0,0,0,6.8554,6.8533,6.8045,6.7544,10.25,63.57,-19.191,65.641,-244.64,-30.864
8.52,9.8669,-1.8035,1.9198,0.36675,-0.46831,-0.65525,0.46565,-8.382,-14.094,0.45621,0.73125,-1.8917,1.4235,-29.418,8.7338,-0.425,0,0,0,6.8568,6.8532,6.8075,6.7583,10.884,61.162,-19.426,61.403,-236.77,-16.073
8.53,9.7816,-1.944,1.9244,0.36329,-0.47426,-0.65786,0.45861,-8.6756,-14.004,0.45099,0.72659,-1.8244,1.382,-29.306,9.3338,-0.61981,0,0,0,6.8582,6.8527,6.8109,6.7626,11.483,58.84,-19.509,58.656,-227.25,-0.31853
8.54,9.6934,-2.0835,1.9288,0.36,-0.47998,-0.6603,0.45169,-8.9681,-13.908,0.44381,0.71743,-1.7609,1.3428,-29.188,9.911,-0.81464,0,0,0,6.8596,6.8517,6.8149,6.7673,12.062,56.622,-19.43,57.348,-216.31,16.305
8.55,9.6022,-2.2221,1.9332,0.35685,-0.48548,-0.6626,0.44488,-9.2594,-13.806,0.4347,0.70352,-1.7018,1.3062,-29.065,10.467,-1.0078,0,0,0,6.8609,6.8502,6.8191,6.7722,12.635,54.518,-19.18,57.427,-204.14,33.703
8.56,9.5082,-2.3596,1.9375,0.35383,-0.49075,-0.66479,0.4382,-9.5494,-13.698,0.42367,0.68462,-1.6474,1.2725,-28.936,11.002,-1.1977,0,0,0,6.8622,6.8483,6.8237,6.7774,13.215,52.542,-18.754,58.841,-190.97,51.779
8.57,9.4112,-2.4961,1.9417,0.35091,-0.49579,-0.66689,0.43163,-9.8381,-13.586,0.41076,0.66053,-1.5982,1.242,-28.8,11.518,-1.3823,0,0,0,6.8634,6.8458,6.8285,6.7828,13.816,50.702,-18.143,61.537,-177,70.438
8.58,9.3114,-2.6313,1.9457,0.34808,-0.50059,-0.66893,0.42518,-10.125,-13.468,0.39604,0.63109,-1.5546,1.2149,-28.659,12.016,-1.5599,0,0,0,6.8645,6.843,6.8334,6.7882,14.45,49.004,-17.343,65.464,-162.45,89.585
8.59,9.2087,-2.7654,1.9496,0.3453,-0.50516,-0.67094,0.41883,-10.411,-13.345,0.37959,0.59616,-1.5168,1.1915,-28.511,12.498,-1.7285,0,0,0,6.8655,6.8397,6.8385,6.7937,15.129,47.454,-16.35,70.569,-147.53,109.13
8.6,9.1032,-2.8982,1.9533,0.34255,-0.50947,-0.67296,0.41259,-10.696,-13.218,0.36151,0.55563,-1.485,1.172,-28.356,12.966,-1.8862,0,0,0,6.8662,6.836,6.8436,6.799,15.865,46.054,-15.16,76.8,-132.44,128.96
8.61,8.9948,-3.0297,1.9568,0.33981,-0.51353,-0.675,0.40644,-10.978,-13.086,0.34191,0.50942,-1.4595,1.1565,-28.194,13.42,-2.031,0,0,0,6.8668,6.8319,6.8487,6.8042,16.669,44.805,-13.77,84.106,-117.4,149
8.62,8.8836,-3.1599,1.9602,0.33704,-0.51733,-0.67711,0.40036,-11.259,-12.95,0.32094,0.4575,-1.4404,1.1451,-28.023,13.862,-2.161,0,0,0,6.8673,6.8274,6.8537,6.8092,17.55,43.705,-12.179,92.433,-102.63,169.15
